order_id,order_date,month,quarter,day_of_week,customer_id,gender,age_group,city,region,channel,payment_method,category,quantity,unit_price,gross_value,discount_pct,discount_amount,net_value,shipping_fee,free_shipping,total_paid,delivery_days,returned,rating,campaign,profit
DH2023004211,2023-01-06,1,Q1,Friday,KH03853,Nam,45-54,Hà Nội,Miền Bắc,App,QR Code,Điện tử,1,3166801,3166801,0.0,0,3166801,0,True,3166801,2,False,3,,380016
DH2023002233,2023-01-06,1,Q1,Friday,KH01876,Nam,55+,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Sách & Văn phòng,2,158643,317286,0.15,47592,269694,15000,False,284694,2,False,5,,65908
DH2023001591,2023-01-06,1,Q1,Friday,KH04748,Nữ,18-24,Hồ Chí Minh,Miền Nam,Zalo Shop,Ví điện tử,Điện tử,1,2943711,2943711,0.0,0,2943711,0,True,2943711,2,False,5,,353245
DH2023006549,2023-01-06,1,Q1,Friday,KH02462,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Điện tử,1,1298464,1298464,0.0,0,1298464,0,True,1298464,3,False,5,,155815
DH2023002149,2023-01-06,1,Q1,Friday,KH00818,Nam,35-44,Bình Dương,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,476085,476085,0.0,0,476085,20000,False,496085,1,False,5,,146629
DH2023006831,2023-01-06,1,Q1,Friday,KH02425,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thời trang,1,387803,387803,0.0,0,387803,15000,False,402803,2,True,1,,-96950
DH2023007946,2023-01-06,1,Q1,Friday,KH00333,Nam,25-34,Vũng Tàu,Miền Nam,App,Thẻ ngân hàng,Sách & Văn phòng,1,120154,120154,0.0,0,120154,15000,False,135154,2,False,5,,21046
DH2023001866,2023-01-06,1,Q1,Friday,KH04614,Nữ,45-54,Biên Hòa,Miền Nam,App,COD,Đồ chơi & Trẻ em,1,298700,298700,0.0,0,298700,20000,False,318700,2,False,4,,99480
DH2023002070,2023-01-06,1,Q1,Friday,KH03997,Nam,35-44,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Nhà cửa & Bếp,1,850543,850543,0.05,42527,808016,0,True,808016,2,False,5,,282805
DH2023002159,2023-01-06,1,Q1,Friday,KH04111,Nữ,25-34,Hà Nội,Miền Bắc,App,Trả góp,Đồ chơi & Trẻ em,1,148046,148046,0.0,0,148046,30000,False,178046,2,False,5,,29218
DH2023007803,2023-01-06,1,Q1,Friday,KH02311,Nữ,25-34,Huế,Miền Trung,App,Ví điện tử,Đồ chơi & Trẻ em,1,136546,136546,0.0,0,136546,30000,False,166546,3,False,5,,24618
DH2023007344,2023-01-06,1,Q1,Friday,KH02352,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,1,364256,364256,0.0,0,364256,25000,False,389256,1,False,4,,102489
DH2023005119,2023-01-06,1,Q1,Friday,KH02715,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thực phẩm,1,96117,96117,0.0,0,96117,25000,False,121117,2,False,4,,-971
DH2023006155,2023-01-06,1,Q1,Friday,KH02101,Nữ,25-34,Vũng Tàu,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,3,46416,139248,0.0,0,139248,15000,False,154248,2,False,5,,51839
DH2023004035,2023-01-06,1,Q1,Friday,KH02604,Nữ,18-24,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Nhà cửa & Bếp,1,660943,660943,0.0,0,660943,0,True,660943,3,False,4,,231330
DH2023001307,2023-01-06,1,Q1,Friday,KH00008,Nữ,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,2,645565,1291130,0.0,0,1291130,0,True,1291130,2,True,1,,-322782
DH2023004989,2023-01-06,1,Q1,Friday,KH01190,Nữ,45-54,Huế,Miền Trung,App,Ví điện tử,Thời trang,1,221277,221277,0.15,33191,188086,25000,False,213086,4,False,5,,53996
DH2023000831,2023-01-06,1,Q1,Friday,KH04521,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Thể thao,1,351729,351729,0.0,0,351729,20000,False,371729,2,False,5,,113657
DH2023000846,2023-01-06,1,Q1,Friday,KH04307,Nữ,35-44,Vũng Tàu,Miền Nam,App,Thẻ ngân hàng,Thời trang,1,346123,346123,0.0,0,346123,15000,False,361123,2,False,4,,130371
DH2023000320,2023-01-06,1,Q1,Friday,KH04505,Nam,35-44,Hà Nội,Miền Bắc,App,COD,Nhà cửa & Bếp,1,835753,835753,0.05,41787,793966,0,True,793966,2,False,5,,277888
DH2023001775,2023-01-07,1,Q1,Saturday,KH00438,Nữ,25-34,Hồ Chí Minh,Miền Nam,Web,Trả góp,Thực phẩm,1,165854,165854,0.0,0,165854,15000,False,180854,1,False,4,,26463
DH2023005061,2023-01-07,1,Q1,Saturday,KH03471,Nam,25-34,Nha Trang,Miền Trung,App,COD,Thời trang,2,245364,490728,0.0,0,490728,40000,False,530728,6,False,2,,166105
DH2023007326,2023-01-07,1,Q1,Saturday,KH04502,Nữ,45-54,Đà Nẵng,Miền Trung,App,Ví điện tử,Thời trang,1,452530,452530,0.0,0,452530,25000,False,477530,2,False,5,,165062
DH2023007516,2023-01-07,1,Q1,Saturday,KH03336,Nam,25-34,Hà Nội,Miền Bắc,App,Trả góp,Thể thao,1,691420,691420,0.0,0,691420,0,True,691420,2,False,5,,262739
DH2023002257,2023-01-07,1,Q1,Saturday,KH02444,Nữ,25-34,Hà Nội,Miền Bắc,App,Trả góp,Nhà cửa & Bếp,2,421606,843212,0.0,0,843212,0,True,843212,3,False,4,,295124
DH2023005065,2023-01-07,1,Q1,Saturday,KH02888,Nam,45-54,Hồ Chí Minh,Miền Nam,App,Trả góp,Nhà cửa & Bếp,1,715111,715111,0.0,0,715111,0,True,715111,2,False,5,,250288
DH2023003744,2023-01-07,1,Q1,Saturday,KH00616,Nam,35-44,Hồ Chí Minh,Miền Nam,App,QR Code,Nhà cửa & Bếp,1,606229,606229,0.0,0,606229,0,True,606229,1,False,5,,212180
DH2023001394,2023-01-07,1,Q1,Saturday,KH04204,Nam,45-54,Đà Nẵng,Miền Trung,Web,Ví điện tử,Nhà cửa & Bếp,1,662772,662772,0.0,0,662772,0,True,662772,4,False,4,,231970
DH2023003566,2023-01-07,1,Q1,Saturday,KH03549,Nam,25-34,Hà Nội,Miền Bắc,Web,QR Code,Đồ chơi & Trẻ em,1,318683,318683,0.1,31868,286815,30000,False,316815,2,False,4,,84726
DH2023004349,2023-01-07,1,Q1,Saturday,KH00603,Nữ,35-44,Vũng Tàu,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,245266,245266,0.1,24526,220740,15000,False,235740,2,False,5,,90955
DH2023002540,2023-01-07,1,Q1,Saturday,KH05029,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Sách & Văn phòng,1,99826,99826,0.05,4991,94835,30000,False,124835,2,False,5,,-1550
DH2023004570,2023-01-07,1,Q1,Saturday,KH01725,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,2626742,2626742,0.0,0,2626742,0,True,2626742,2,False,5,,315209
DH2023000015,2023-01-07,1,Q1,Saturday,KH02611,Nam,25-34,Hà Nội,Miền Bắc,App,Trả góp,Làm đẹp & Sức khỏe,1,219924,219924,0.05,10996,208928,20000,False,228928,2,False,5,,80285
DH2023001303,2023-01-07,1,Q1,Saturday,KH00066,Nữ,25-34,Cần Thơ,Miền Nam,Zalo Shop,COD,Thời trang,1,484281,484281,0.0,0,484281,20000,False,504281,4,False,5,,183398
DH2023004857,2023-01-07,1,Q1,Saturday,KH02635,Nữ,35-44,Hồ Chí Minh,Miền Nam,Web,COD,Thực phẩm,2,294929,589858,0.1,58985,530873,0,True,530873,2,False,5,,132718
DH2023006664,2023-01-07,1,Q1,Saturday,KH04595,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,583765,583765,0.0,0,583765,0,True,583765,2,False,5,,204317
DH2023002970,2023-01-08,1,Q1,Sunday,KH02110,Nữ,45-54,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,1,677865,677865,0.05,33893,643972,0,True,643972,2,False,5,,225390
DH2023001426,2023-01-08,1,Q1,Sunday,KH01808,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Đồ chơi & Trẻ em,3,246527,739581,0.0,0,739581,0,True,739581,4,False,3,,295832
DH2023007330,2023-01-08,1,Q1,Sunday,KH04139,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Nhà cửa & Bếp,1,363063,363063,0.1,36306,326757,25000,False,351757,2,False,5,,89364
DH2023007587,2023-01-08,1,Q1,Sunday,KH02054,Nữ,25-34,Nha Trang,Miền Trung,App,COD,Thời trang,1,380810,380810,0.05,19040,361770,25000,False,386770,6,False,2,,126943
DH2023004486,2023-01-08,1,Q1,Sunday,KH04751,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Sách & Văn phòng,1,117298,117298,0.05,5864,111434,30000,False,141434,2,False,5,,3430
DH2023000740,2023-01-08,1,Q1,Sunday,KH02706,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,181436,181436,0.05,9071,172365,20000,False,192365,1,False,5,,62735
DH2023001575,2023-01-08,1,Q1,Sunday,KH02397,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,COD,Điện tử,1,3463521,3463521,0.0,0,3463521,0,True,3463521,1,False,5,,415622
DH2023005127,2023-01-08,1,Q1,Sunday,KH04027,Nữ,25-34,Hồ Chí Minh,Miền Nam,Web,Thẻ ngân hàng,Thể thao,1,517262,517262,0.0,0,517262,0,True,517262,2,False,5,,196559
DH2023002893,2023-01-08,1,Q1,Sunday,KH03960,Nữ,35-44,Bình Dương,Miền Nam,Web,Trả góp,Thời trang,1,251378,251378,0.0,0,251378,20000,False,271378,2,True,1,,-62844
DH2023003633,2023-01-08,1,Q1,Sunday,KH05020,Nữ,25-34,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Điện tử,2,2790905,5581810,0.1,558181,5023629,0,True,5023629,1,False,5,,602835
DH2023002936,2023-01-08,1,Q1,Sunday,KH04195,Nữ,18-24,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Thời trang,1,521876,521876,0.0,0,521876,0,True,521876,4,False,5,,219187
DH2023004661,2023-01-08,1,Q1,Sunday,KH03654,Nam,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Thực phẩm,1,135676,135676,0.1,13567,122109,30000,False,152109,2,False,5,,527
DH2023003933,2023-01-08,1,Q1,Sunday,KH01579,Nam,35-44,Hồ Chí Minh,Miền Nam,App,COD,Điện tử,1,3208327,3208327,0.05,160416,3047911,0,True,3047911,3,False,5,,365749
DH2023004157,2023-01-08,1,Q1,Sunday,KH04905,Nam,35-44,Hải Phòng,Miền Bắc,App,COD,Nhà cửa & Bếp,1,169987,169987,0.0,0,169987,30000,False,199987,2,True,2,,-42496
DH2023001130,2023-01-08,1,Q1,Sunday,KH02615,Nữ,25-34,Vũng Tàu,Miền Nam,App,Thẻ ngân hàng,Đồ chơi & Trẻ em,3,363207,1089621,0.15,163443,926178,0,True,926178,2,True,1,,-231544
DH2023001027,2023-01-08,1,Q1,Sunday,KH03785,Nữ,45-54,Vũng Tàu,Miền Nam,App,Ví điện tử,Điện tử,2,2804691,5609382,0.0,0,5609382,0,True,5609382,4,False,4,,673125
DH2023000012,2023-01-08,1,Q1,Sunday,KH03614,Nam,45-54,Hà Nội,Miền Bắc,App,COD,Thời trang,2,467581,935162,0.0,0,935162,0,True,935162,2,False,5,,392768
DH2023007869,2023-01-08,1,Q1,Sunday,KH03763,Nam,18-24,Bình Dương,Miền Nam,App,Ví điện tử,Thời trang,1,254106,254106,0.0,0,254106,25000,False,279106,2,False,4,,81724
DH2023005508,2023-01-09,1,Q1,Monday,KH03604,Nữ,55+,Đà Nẵng,Miền Trung,App,Trả góp,Điện tử,1,2613415,2613415,0.0,0,2613415,0,True,2613415,3,False,4,,313609
DH2023007482,2023-01-09,1,Q1,Monday,KH02453,Nữ,35-44,Hà Nội,Miền Bắc,App,COD,Thời trang,2,303449,606898,0.0,0,606898,0,True,606898,3,False,5,,254897
DH2023004426,2023-01-09,1,Q1,Monday,KH02189,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,COD,Điện tử,1,1190559,1190559,0.0,0,1190559,0,True,1190559,2,False,3,,142867
DH2023003097,2023-01-09,1,Q1,Monday,KH00971,Nam,25-34,Hải Phòng,Miền Bắc,App,Thẻ ngân hàng,Sách & Văn phòng,1,138109,138109,0.05,6905,131204,20000,False,151204,2,False,5,,19361
DH2023004848,2023-01-09,1,Q1,Monday,KH01045,Nữ,18-24,Đà Nẵng,Miền Trung,App,COD,Thời trang,2,368812,737624,0.0,0,737624,0,True,737624,3,False,3,,309802
DH2023001010,2023-01-09,1,Q1,Monday,KH01209,Nam,18-24,Hồ Chí Minh,Miền Nam,App,QR Code,Thời trang,1,323900,323900,0.0,0,323900,25000,False,348900,3,False,5,,111038
DH2023005411,2023-01-09,1,Q1,Monday,KH03233,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thời trang,1,392962,392962,0.0,0,392962,25000,False,417962,2,False,4,,140044
DH2023007457,2023-01-09,1,Q1,Monday,KH02791,Nam,18-24,Đà Nẵng,Miền Trung,App,COD,Làm đẹp & Sức khỏe,1,346871,346871,0.0,0,346871,25000,False,371871,3,False,4,,141498
DH2023004089,2023-01-09,1,Q1,Monday,KH04705,Nữ,18-24,Hà Nội,Miền Bắc,App,COD,Đồ chơi & Trẻ em,2,207820,415640,0.1,41564,374076,30000,False,404076,1,False,5,,119630
DH2023003503,2023-01-09,1,Q1,Monday,KH03456,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Điện tử,1,2023598,2023598,0.0,0,2023598,0,True,2023598,3,False,4,,242831
DH2023006065,2023-01-09,1,Q1,Monday,KH04589,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Thời trang,1,485808,485808,0.05,24290,461518,25000,False,486518,2,False,5,,168837
DH2023004618,2023-01-09,1,Q1,Monday,KH03357,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Thời trang,2,118028,236056,0.0,0,236056,20000,False,256056,2,False,5,,79143
DH2023003974,2023-01-09,1,Q1,Monday,KH00941,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,287672,287672,0.0,0,287672,20000,False,307672,2,False,5,,118082
DH2023002823,2023-01-09,1,Q1,Monday,KH04592,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Nhà cửa & Bếp,1,518393,518393,0.0,0,518393,0,True,518393,1,False,4,,181437
DH2023007862,2023-01-09,1,Q1,Monday,KH04561,Nữ,35-44,Hà Nội,Miền Bắc,App,COD,Thể thao,1,715545,715545,0.05,35777,679768,0,True,679768,1,False,4,,258311
DH2023003696,2023-01-09,1,Q1,Monday,KH02938,Nam,35-44,Hồ Chí Minh,Miền Nam,Web,COD,Điện tử,1,2273431,2273431,0.0,0,2273431,0,True,2273431,2,False,5,,272811
DH2023007568,2023-01-09,1,Q1,Monday,KH04474,Nữ,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,490156,490156,0.1,49015,441141,25000,False,466141,2,True,3,,-110285
DH2023005455,2023-01-09,1,Q1,Monday,KH02481,Nữ,18-24,Cần Thơ,Miền Nam,App,Trả góp,Làm đẹp & Sức khỏe,1,352677,352677,0.0,0,352677,20000,False,372677,2,False,5,,149284
DH2023007246,2023-01-09,1,Q1,Monday,KH01984,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Thời trang,1,290688,290688,0.0,0,290688,25000,False,315688,2,False,5,,97088
DH2023006862,2023-01-09,1,Q1,Monday,KH03030,Nam,35-44,Đà Nẵng,Miền Trung,App,COD,Sách & Văn phòng,1,162791,162791,0.05,8139,154652,40000,False,194652,3,False,5,,6395
DH2023000050,2023-01-10,1,Q1,Tuesday,KH01987,Nữ,35-44,Nha Trang,Miền Trung,Web,Ví điện tử,Làm đẹp & Sức khỏe,1,302583,302583,0.0,0,302583,30000,False,332583,4,False,4,,115239
DH2023003898,2023-01-10,1,Q1,Tuesday,KH03169,Nam,18-24,Hà Nội,Miền Bắc,Shopee Link,Ví điện tử,Thể thao,2,429277,858554,0.0,0,858554,0,True,858554,2,False,5,,326250
DH2023001868,2023-01-10,1,Q1,Tuesday,KH02266,Nam,35-44,Hà Nội,Miền Bắc,App,COD,Điện tử,1,3078967,3078967,0.05,153948,2925019,0,True,2925019,2,False,5,,351002
DH2023002453,2023-01-10,1,Q1,Tuesday,KH02217,Nam,35-44,Hồ Chí Minh,Miền Nam,Web,COD,Điện tử,2,2490089,4980178,0.0,0,4980178,0,True,4980178,1,False,3,,597621
DH2023001199,2023-01-10,1,Q1,Tuesday,KH01688,Nam,25-34,Hồ Chí Minh,Miền Nam,App,QR Code,Điện tử,2,3169349,6338698,0.1,633869,5704829,0,True,5704829,3,False,5,,684579
DH2023005811,2023-01-10,1,Q1,Tuesday,KH01394,Nam,35-44,Hải Phòng,Miền Bắc,App,Ví điện tử,Sách & Văn phòng,1,127949,127949,0.0,0,127949,30000,False,157949,1,False,4,,8384
DH2023000494,2023-01-10,1,Q1,Tuesday,KH03953,Nữ,25-34,Huế,Miền Trung,App,QR Code,Làm đẹp & Sức khỏe,3,342117,1026351,0.0,0,1026351,0,True,1026351,3,False,5,,492648
DH2023002077,2023-01-10,1,Q1,Tuesday,KH02693,Nữ,45-54,Hồ Chí Minh,Miền Nam,Zalo Shop,COD,Thời trang,1,215582,215582,0.15,32337,183245,20000,False,203245,2,True,3,,-45811
DH2023004985,2023-01-10,1,Q1,Tuesday,KH03340,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,692448,692448,0.0,0,692448,0,True,692448,2,False,4,,242356
DH2023002611,2023-01-10,1,Q1,Tuesday,KH00013,Nữ,25-34,Hà Nội,Miền Bắc,Web,COD,Làm đẹp & Sức khỏe,2,289200,578400,0.0,0,578400,0,True,578400,2,False,5,,277632
DH2023002896,2023-01-10,1,Q1,Tuesday,KH04263,Nam,18-24,Nha Trang,Miền Trung,App,Ví điện tử,Điện tử,1,3449756,3449756,0.0,0,3449756,0,True,3449756,6,False,4,,413970
DH2023000835,2023-01-10,1,Q1,Tuesday,KH03515,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,725928,725928,0.0,0,725928,0,True,725928,3,False,5,,254074
DH2023001912,2023-01-10,1,Q1,Tuesday,KH02626,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,2185877,2185877,0.0,0,2185877,0,True,2185877,3,False,4,,262305
DH2023002321,2023-01-10,1,Q1,Tuesday,KH04899,Nữ,45-54,Nha Trang,Miền Trung,App,Ví điện tử,Nhà cửa & Bếp,2,583229,1166458,0.0,0,1166458,0,True,1166458,5,False,5,,408260
DH2023005064,2023-01-10,1,Q1,Tuesday,KH03114,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,1,504513,504513,0.1,50451,454062,20000,False,474062,2,False,5,,138921
DH2023003774,2023-01-10,1,Q1,Tuesday,KH02782,Nam,35-44,Đà Nẵng,Miền Trung,App,Ví điện tử,Điện tử,1,2653064,2653064,0.0,0,2653064,0,True,2653064,3,False,4,,318367
DH2023006567,2023-01-10,1,Q1,Tuesday,KH01172,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,3101217,3101217,0.05,155060,2946157,0,True,2946157,2,False,5,,353538
DH2023006442,2023-01-10,1,Q1,Tuesday,KH00929,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Thể thao,1,649043,649043,0.0,0,649043,0,True,649043,3,False,5,,246636
DH2023002924,2023-01-10,1,Q1,Tuesday,KH02740,Nam,25-34,Hải Phòng,Miền Bắc,App,COD,Thời trang,1,359584,359584,0.0,0,359584,20000,False,379584,2,False,5,,131025
DH2023004770,2023-01-10,1,Q1,Tuesday,KH01615,Nữ,18-24,Hà Nội,Miền Bắc,App,QR Code,Sách & Văn phòng,1,64164,64164,0.0,0,64164,20000,False,84164,2,False,3,,-751
DH2023003642,2023-01-10,1,Q1,Tuesday,KH01792,Nữ,25-34,Nha Trang,Miền Trung,App,COD,Làm đẹp & Sức khỏe,2,267069,534138,0.0,0,534138,0,True,534138,2,False,5,,256386
DH2023001959,2023-01-10,1,Q1,Tuesday,KH04566,Nam,25-34,Hà Nội,Miền Bắc,Web,Trả góp,Thực phẩm,1,109885,109885,0.0,0,109885,25000,False,134885,3,False,5,,2471
DH2023002279,2023-01-10,1,Q1,Tuesday,KH04266,Nam,18-24,Hồ Chí Minh,Miền Nam,Web,Trả góp,Nhà cửa & Bếp,1,597664,597664,0.0,0,597664,0,True,597664,2,False,5,,209182
DH2023000947,2023-01-10,1,Q1,Tuesday,KH02579,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Trả góp,Nhà cửa & Bếp,2,624377,1248754,0.0,0,1248754,0,True,1248754,3,False,4,,437063
DH2023004523,2023-01-10,1,Q1,Tuesday,KH03395,Nam,45-54,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,295925,295925,0.0,0,295925,20000,False,315925,2,False,5,,104288
DH2023002836,2023-01-10,1,Q1,Tuesday,KH04887,Nữ,25-34,Đà Nẵng,Miền Trung,App,COD,Làm đẹp & Sức khỏe,3,189580,568740,0.1,56874,511866,0,True,511866,3,False,5,,245695
DH2023002368,2023-01-11,1,Q1,Wednesday,KH04554,Nam,35-44,Cần Thơ,Miền Nam,App,Ví điện tử,Đồ chơi & Trẻ em,1,278551,278551,0.1,27855,250696,15000,False,265696,3,False,4,,85278
DH2023003585,2023-01-11,1,Q1,Wednesday,KH01299,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Thời trang,2,295945,591890,0.0,0,591890,0,True,591890,2,False,5,,248593
DH2023003507,2023-01-11,1,Q1,Wednesday,KH04064,Nữ,25-34,Hà Nội,Miền Bắc,Web,Ví điện tử,Làm đẹp & Sức khỏe,2,331769,663538,0.15,99530,564008,0,True,564008,3,False,5,,270723
DH2023007452,2023-01-11,1,Q1,Wednesday,KH03753,Nam,25-34,Biên Hòa,Miền Nam,App,Trả góp,Làm đẹp & Sức khỏe,1,359463,359463,0.0,0,359463,20000,False,379463,4,False,5,,152542
DH2023000852,2023-01-11,1,Q1,Wednesday,KH02240,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thời trang,1,428443,428443,0.0,0,428443,15000,False,443443,4,False,4,,164946
DH2023002498,2023-01-11,1,Q1,Wednesday,KH01688,Nữ,25-34,Hồ Chí Minh,Miền Nam,Zalo Shop,Ví điện tử,Điện tử,1,1324889,1324889,0.0,0,1324889,0,True,1324889,2,False,5,,158986
DH2023000612,2023-01-11,1,Q1,Wednesday,KH01098,Nữ,25-34,Nha Trang,Miền Trung,App,COD,Sách & Văn phòng,1,145812,145812,0.0,0,145812,25000,False,170812,3,False,4,,18743
DH2023003645,2023-01-11,1,Q1,Wednesday,KH00870,Nữ,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,2,399880,799760,0.0,0,799760,0,True,799760,1,False,5,,335899
DH2023002650,2023-01-11,1,Q1,Wednesday,KH03064,Nam,25-34,Đà Nẵng,Miền Trung,App,COD,Điện tử,1,3775523,3775523,0.0,0,3775523,0,True,3775523,3,False,4,,453062
DH2023000517,2023-01-11,1,Q1,Wednesday,KH02310,Nữ,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Điện tử,1,2673104,2673104,0.1,267310,2405794,0,True,2405794,3,False,5,,288695
DH2023006735,2023-01-11,1,Q1,Wednesday,KH01064,Nam,18-24,Hà Nội,Miền Bắc,App,COD,Nhà cửa & Bếp,1,804382,804382,0.0,0,804382,0,True,804382,2,False,5,,281533
DH2023007560,2023-01-11,1,Q1,Wednesday,KH00922,Nữ,35-44,Bình Dương,Miền Nam,App,COD,Điện tử,1,3192804,3192804,0.0,0,3192804,0,True,3192804,3,False,4,,383136
DH2023000540,2023-01-11,1,Q1,Wednesday,KH05033,Nữ,45-54,Hồ Chí Minh,Miền Nam,Web,COD,Nhà cửa & Bếp,1,560942,560942,0.0,0,560942,0,True,560942,1,False,5,,196329
DH2023002398,2023-01-11,1,Q1,Wednesday,KH02441,Nam,35-44,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Điện tử,1,3607763,3607763,0.05,180388,3427375,0,True,3427375,2,False,5,,411285
DH2023003631,2023-01-11,1,Q1,Wednesday,KH03943,Nam,25-34,Hà Nội,Miền Bắc,Zalo Shop,Ví điện tử,Thời trang,1,451141,451141,0.0,0,451141,25000,False,476141,2,False,4,,164479
DH2023003347,2023-01-11,1,Q1,Wednesday,KH01896,Nữ,18-24,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Làm đẹp & Sức khỏe,1,245980,245980,0.05,12299,233681,15000,False,248681,1,False,3,,97166
DH2023004066,2023-01-12,1,Q1,Thursday,KH03910,Nữ,25-34,Hà Nội,Miền Bắc,Zalo Shop,Ví điện tử,Thời trang,1,142491,142491,0.0,0,142491,30000,False,172491,2,False,4,,29846
DH2023007136,2023-01-12,1,Q1,Thursday,KH02636,Nữ,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Điện tử,1,3084338,3084338,0.0,0,3084338,0,True,3084338,2,False,4,,370120
DH2023005032,2023-01-12,1,Q1,Thursday,KH05151,Nam,35-44,Bình Dương,Miền Nam,App,Thẻ ngân hàng,Đồ chơi & Trẻ em,1,318356,318356,0.05,15917,302439,20000,False,322439,1,False,5,,100975
DH2023003924,2023-01-12,1,Q1,Thursday,KH04566,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Sách & Văn phòng,1,38463,38463,0.1,3846,34617,25000,False,59617,2,False,5,,-14615
DH2023004809,2023-01-12,1,Q1,Thursday,KH01351,Nữ,35-44,Hồ Chí Minh,Miền Nam,Web,COD,Đồ chơi & Trẻ em,2,195997,391994,0.0,0,391994,25000,False,416994,2,False,4,,131797
DH2023002813,2023-01-12,1,Q1,Thursday,KH04377,Nữ,45-54,Đà Nẵng,Miền Trung,App,Thẻ ngân hàng,Nhà cửa & Bếp,1,942146,942146,0.15,141321,800825,0,True,800825,5,True,1,,-200206
DH2023000090,2023-01-12,1,Q1,Thursday,KH01517,Nữ,18-24,Hà Nội,Miền Bắc,App,QR Code,Làm đẹp & Sức khỏe,2,165368,330736,0.05,16536,314200,25000,False,339200,2,False,5,,125816
DH2023002014,2023-01-12,1,Q1,Thursday,KH02611,Nữ,35-44,Bình Dương,Miền Nam,Zalo Shop,COD,Nhà cửa & Bếp,2,544493,1088986,0.0,0,1088986,0,True,1088986,2,False,4,,381145
